With	IN	(TOP(S(PP*	O	1
low	JJ	*	O	307
range	NN	*)	O	307
of	IN	(PP*	O	307
estimates	NNS	(NP*))))	O	307
,	,	*	O	307
at	IN	(PP*	O	307
130	CD	(NP(NP(QP*	B-CARDINAL	307
million	CD	*)	I-CARDINAL	307
90	CD	(NML*	B-QUANTITY	307
-	HYPH	*	I-QUANTITY	307
pound	NN	*)	I-QUANTITY	307
boxes	NNS	*)	O	307
,	,	*	O	307
compared	VBN	(PP*	O	307
with	IN	(PP*	O	307
146.6	CD	(NP(NP(QP*	B-CARDINAL	307
million	CD	*)	I-CARDINAL	307
boxes	NNS	*)	O	307
last	JJ	(NP*	B-DATE	307
season	NN	*))))))))	I-DATE	307
.	.	*))	O	307
However	RB	(TOP(S(ADVP*)	O	308
,	,	*	O	308
as	IN	(SBAR*	O	308
expected	VBN	(S(VP*)))	O	308
,	,	*	O	308
Brazil	NNP	(NP*)	B-GPE	308
waited	VBD	(VP(VP*	O	308
for	IN	(SBAR*	O	308
the	DT	(S(NP*	O	308
crop	NN	*	O	308
estimate	NN	*)	O	308
to	TO	(VP*	O	308
come	VB	(VP*	O	308
out	RP	(PRT*))))))	O	308
and	CC	*	O	308
then	RB	*	O	308
cut	VB	(VP*	O	308
the	DT	(NP(NP*	O	308
export	NN	*	O	308
price	NN	*)	O	308
of	IN	(PP*	O	308
its	PRP$	(NP*	O	308
juice	NN	*	O	308
concentrate	NN	*)))	O	308
to	IN	(PP*	O	308
about	RB	(NP(NP(QP*	B-MONEY	308
$	$	*	I-MONEY	308
1.34	CD	*))	I-MONEY	308
a	DT	(NP*	O	308
pound	NN	*)))	O	308
from	IN	(PP*	O	308
around	IN	(NP(QP*	B-MONEY	308
$	$	*	I-MONEY	308
1.55	CD	*)))))	I-MONEY	308
.	.	*))	O	308
Friday	NNP	(TOP(S(NP(NP(NP*	B-DATE	309
's	POS	*)	O	309
consequent	JJ	*	O	309
selling	NN	*)	O	309
of	IN	(PP*	O	309
futures	NNS	(NP*	O	309
contracts	NNS	*)))	O	309
erased	VBD	(VP(VP*	O	309
whatever	WDT	(SBAR(WHNP*	O	309
supportive	JJ	*	O	309
effect	NN	*)	O	309
the	DT	(S(NP*	O	309
U.S.	NNP	*	B-GPE	309
report	NN	*)	O	309
might	MD	(VP*	O	309
have	VB	(VP*	O	309
had	VBD	(VP*))))))	O	309
and	CC	*	O	309
sent	VBD	(VP*	O	309
the	DT	(NP*	O	309
November	NNP	*	B-DATE	309
orange	NN	(NML*	O	309
juice	NN	*)	O	309
contract	NN	*)	O	309
down	RB	(ADVP*	O	309
as	RB	(NP(NP(QP*	B-MONEY	309
much	JJ	*	I-MONEY	309
as	IN	*	I-MONEY	309
6.55	CD	*)	I-MONEY	309
cents	NNS	*)	I-MONEY	309
a	DT	(NP*	O	309
pound	NN	*)))	O	309
at	IN	(PP*	O	309
one	CD	(NP*	B-CARDINAL	309
time	NN	*))))	O	309
.	.	*))	O	309
It	PRP	(TOP(S(NP*)	O	310
settled	VBD	(VP*	O	310
with	IN	(PP*	O	310
a	DT	(NP(NP*	O	310
loss	NN	*)	O	310
of	IN	(PP*	O	310
4.95	CD	(NP*	B-MONEY	310
cents	NNS	*))))	I-MONEY	310
at	IN	(PP*	O	310
$	$	(NP(NP*	O	310
1.3210	CD	*)	B-MONEY	310
a	DT	(NP*	O	310
pound	NN	*))))	O	310
.	.	*))	O	310
Brazilian	JJ	(TOP(S(NP*	B-NORP	311
juice	NN	*)	O	311
,	,	*	O	311
after	IN	(PP*	O	311
a	DT	(NP(NP*	O	311
delay	NN	*)	O	311
caused	VBN	(VP*	O	311
by	IN	(PP*	O	311
drought	NN	(NP(NP*)	O	311
at	IN	(PP*	O	311
the	DT	(NP(NP*	B-DATE	311
start	NN	*)	I-DATE	311
of	IN	(PP*	I-DATE	311
its	PRP$	(NP*	I-DATE	311
crop	NN	*	I-DATE	311
season	NN	*)))))))))	I-DATE	311
,	,	*	O	311
is	VBZ	(VP*	O	311
beginning	VBG	(VP*	O	311
to	TO	(S(VP*	O	311
arrive	VB	(VP*	O	311
in	IN	(PP*	O	311
the	DT	(NP*	O	311
U.S.	NNP	*))	B-GPE	311
in	IN	(PP*	O	311
large	JJ	(NP*	O	311
quantities	NNS	*)))))))	O	311
.	.	*))	O	311
Brazil	NNP	(TOP(S(NP*)	B-GPE	312
wants	VBZ	(VP*	O	312
to	TO	(S(VP*	O	312
stimulate	VB	(VP*	O	312
demand	NN	(NP(NP*)	O	312
for	IN	(PP*	O	312
its	PRP$	(NP(NP*	O	312
product	NN	*)	O	312
,	,	*	O	312
which	WDT	(SBAR(WHNP*)	O	312
is	VBZ	(S(VP*	O	312
going	VBG	(VP*	O	312
to	TO	(S(VP*	O	312
be	VB	(VP*	O	312
in	IN	(PP*	O	312
plentiful	JJ	(NP*	O	312
supply	NN	*))))))))))))))))	O	312
.	.	*))	O	312
The	DT	(TOP(S(NP*	O	313
price	NN	*	O	313
cut	NN	*)	O	313
,	,	(PRN*	O	313
one	CD	(S(NP*	B-CARDINAL	313
analyst	NN	*)	O	313
said	VBD	(VP*))	O	313
,	,	*)	O	313
appeared	VBD	(VP*	O	313
to	TO	(S(VP*	O	313
be	VB	(VP*	O	313
aimed	VBN	(VP*	O	313
even	RB	(PP(ADVP*	O	313
more	RBR	*)	O	313
at	IN	*	O	313
Europe	NNP	(NP(NP*)	B-LOC	313
,	,	*	O	313
where	WRB	(SBAR(WHADVP*)	O	313
consumption	NN	(S(NP(NP*)	O	313
of	IN	(PP*	O	313
Brazilian	JJ	(NP*	B-NORP	313
juice	NN	*)))	O	313
has	VBZ	(VP*	O	313
fallen	VBN	(VP*)))))))))))	O	313
.	.	*))	O	313
It	PRP	(TOP(S(S(S(NP*)	O	314
's	VBZ	(VP*	O	314
a	DT	(NP*	O	314
dollar	NN	(ADJP*	O	314
-	HYPH	*	O	314
priced	VBN	*)	O	314
product	NN	*)))	O	314
,	,	*	O	314
and	CC	*	O	314
the	DT	(S(NP*	O	314
strong	JJ	*	O	314
dollar	NN	*)	O	314
has	VBZ	(VP*	O	314
made	VBN	(VP*	O	314
it	PRP	(S(NP*)	O	314
more	RBR	(ADJP*	O	314
expensive	JJ	*)	O	314
in	IN	(PP*	O	314
Europe	NNP	(NP*)))))))	B-LOC	314
,	,	*	O	314
the	DT	(NP*	O	314
analyst	NN	*)	O	314
said	VBD	(VP*)	O	314
.	.	*))	O	314
New	NNP	(TOP(S(NP(NML*	B-GPE	315
York	NNP	*)	I-GPE	315
futures	NNS	*	O	315
prices	NNS	*)	O	315
have	VBP	(VP*	O	315
dropped	VBN	(VP*	O	315
significantly	RB	(ADVP*)	O	315
from	IN	(PP*	O	315
more	JJR	(NP(NP(NP(QP*	B-MONEY	315
than	IN	*	I-MONEY	315
$	$	*	I-MONEY	315
2	CD	*))	I-MONEY	315
a	DT	(NP*	O	315
pound	NN	*))	O	315
at	IN	(PP*	O	315
midyear	NN	(NP*))))))	B-DATE	315
.	.	*))	O	315
Barring	VBG	(TOP(S(S(PP*	O	316
a	DT	(NP(NP(NP*	O	316
cold	JJ	*	O	316
snap	NN	*)	O	316
or	CC	*	O	316
other	JJ	(NP*	O	316
crop	NN	*	O	316
problems	NNS	*))	O	316
in	IN	(PP*	O	316
the	DT	(NP*	O	316
growing	NN	*	O	316
areas	NNS	*))))	O	316
,	,	*	O	316
downward	JJ	(NP(NP*	O	316
pressure	NN	*)	O	316
on	IN	(PP*	O	316
prices	NNS	(NP*)))	O	316
is	VBZ	(VP*	O	316
likely	JJ	(ADJP*	O	316
to	TO	(S(VP*	O	316
continue	VB	(VP*	O	316
into	IN	(PP*	O	316
January	NNP	(NP(NP*)	B-DATE	316
,	,	*	O	316
when	WRB	(SBAR(WHADVP*)	O	316
harvesting	NN	(S(NP(NP*	O	316
and	CC	*	O	316
processing	NN	*)	O	316
of	IN	(PP*	O	316
oranges	NNS	(NP*))	O	316
in	IN	(PP*	O	316
Florida	NNP	(NP*)))	B-GPE	316
reach	VBP	(VP*	O	316
their	PRP$	(NP*	O	316
peak	NN	*))))))))))))	O	316
,	,	*	O	316
the	DT	(NP*	O	316
analyst	NN	*)	O	316
said	VBD	(VP*)	O	316
.	.	*))	O	316
Energy	NN	(TOP(NP*))	O	317
Although	IN	(TOP(S(SBAR*	O	318
some	DT	(S(NP*	O	318
analysts	NNS	*)	O	318
look	VBP	(VP*	O	318
for	IN	(PP*	O	318
profit	NN	(NP*	O	318
-	HYPH	*	O	318
taking	NN	*))	O	318
in	IN	(PP*	O	318
the	DT	(NP(NP*	O	318
wake	NN	*)	O	318
of	IN	(PP*	O	318
Friday	NNP	(NP(NP(NP*	B-DATE	318
's	POS	*)	O	318
leap	NN	*)	O	318
in	IN	(PP*	O	318
crude	JJ	(NP(NML*	O	318
oil	NN	*)	O	318
prices	NNS	*)))))))))	O	318
,	,	*	O	318
last	JJ	(NP(NP*	B-DATE	318
week	NN	*	I-DATE	318
's	POS	*)	I-DATE	318
rally	NN	*)	O	318
is	VBZ	(VP*	O	318
generally	RB	(ADVP*)	O	318
expected	VBN	(VP*	O	318
to	TO	(S(VP*	O	318
continue	VB	(VP*	O	318
this	DT	(NP*	B-DATE	318
week	NN	*))))))	I-DATE	318
.	.	*))	O	318
``	``	(TOP(SINV*	O	319
I	PRP	(S(NP*)	O	319
would	MD	(VP*	O	319
continue	VB	(VP*	O	319
to	TO	(S(VP*	O	319
look	VB	(VP*	O	319
for	IN	(PP*	O	319
a	DT	(NP*	O	319
stable	JJ	*	O	319
crude	NN	*	O	319
market	NN	*))	O	319
,	,	*	O	319
at	IN	(PP(ADVP*	O	319
least	JJS	*)	O	319
in	IN	*	O	319
futures	NNS	(NP*	O	319
''	''	*	O	319
trading	NN	*))))))))	O	319
,	,	*	O	319
said	VBD	(VP*)	O	319
Dodo	NNP	(NP(NP*	B-PERSON	319
Dodo	NNP	*)	I-PERSON	319
,	,	*	O	319
an	DT	(NP(NP*	O	319
energy	NN	(NML*	O	319
futures	NNS	*)	O	319
broker	NN	*)	O	319
with	IN	(PP*	O	319
Stotler	NNP	(NP*	B-ORG	319
&	CC	*	I-ORG	319
Co	NNP	*))))	I-ORG	319
.	.	*))	O	319
Friday	NNP	(TOP(S(NP*)	B-DATE	320
capped	VBD	(VP*	O	320
a	DT	(NP(NP*	B-DATE	320
week	NN	*)	I-DATE	320
of	IN	(PP*	O	320
steadily	RB	(NP(NP(ADJP*	O	320
rising	VBG	*)	O	320
crude	JJ	(NML*	O	320
oil	NN	*)	O	320
prices	NNS	*)	O	320
in	IN	(PP*	O	320
both	CC	(NP(NML*	O	320
futures	NNS	*	O	320
and	CC	*	O	320
spot	NN	*)	O	320
markets	NNS	*))))))	O	320
.	.	*))	O	320
On	IN	(TOP(S(PP*	O	321
the	DT	(NP*	B-ORG	321
New	NNP	(NML*	I-ORG	321
York	NNP	*)	I-ORG	321
Mercantile	NNP	*	I-ORG	321
Exchange	NNP	*))	I-ORG	321
,	,	*	O	321
West	NNP	(NP(NP(NML(NML*	B-PRODUCT	321
Texas	NNP	*)	I-PRODUCT	321
Intermediate	NNP	*)	I-PRODUCT	321
crude	NN	*)	O	321
for	IN	(PP*	O	321
November	NNP	(NP*	B-DATE	321
delivery	NN	*)))	O	321
finished	VBD	(VP*	O	321
at	IN	(PP*	O	321
$	$	(NP(NP*	O	321
20.89	CD	*)	B-MONEY	321
a	DT	(NP*	O	321
barrel	NN	*)))	O	321
,	,	*	O	321
up	RB	(ADVP*	O	321
42	CD	(NP*	B-MONEY	321
cents	NNS	*)	I-MONEY	321
on	IN	(PP*	O	321
the	DT	(NP*	B-DATE	321
day	NN	*))))	I-DATE	321
.	.	*))	O	321
On	IN	(TOP(S(PP*	O	322
European	JJ	(NP*	B-NORP	322
markets	NNS	*))	O	322
,	,	*	O	322
meanwhile	RB	(ADVP*)	O	322
,	,	*	O	322
spot	NN	(NP(NP*	O	322
prices	NNS	*)	O	322
of	IN	(PP*	O	322
North	NNP	(NP(NML*	B-LOC	322
Sea	NNP	*)	I-LOC	322
crudes	NNS	*)))	O	322
were	VBD	(VP*	O	322
up	RB	(ADVP*	O	322
35	CD	(NP*)	B-CARDINAL	322
to	IN	(PP*	O	322
75	CD	(NP(NP*	B-MONEY	322
cents	NNS	*)	I-MONEY	322
a	DT	(NP*	O	322
barrel	NN	*)))))	O	322
.	.	*))	O	322
``	``	(TOP(SINV*	O	323
This	DT	(S(NP*	O	323
market	NN	*)	O	323
still	RB	(ADVP*)	O	323
wants	VBZ	(VP*	O	323
to	TO	(S(VP*	O	323
go	VB	(VP*	O	323
higher	RBR	(ADVP*))))))	O	323
,	,	*	O	323
''	''	*	O	323
said	VBD	(VP*)	O	323
Dodo	NNP	(NP(NP*	B-PERSON	323
Dodo	NNP	*)	I-PERSON	323
,	,	*	O	323
a	DT	(NP(NP*	O	323
first	JJ	*	B-ORDINAL	323
vice	NN	*	O	323
president	NN	*)	O	323
at	IN	(PP*	O	323
Shearson	NNP	(NP*	B-ORG	323
Lehman	NNP	*	I-ORG	323
Hutton	NNP	*	I-ORG	323
Inc	NNP	*))))	I-ORG	323
.	.	*))	O	323
He	PRP	(TOP(S(NP*)	O	324
predicted	VBD	(VP*	O	324
that	IN	(SBAR*	O	324
the	DT	(S(NP*	O	324
November	NNP	*	B-DATE	324
contract	NN	*)	O	324
will	MD	(VP*	O	324
reach	VB	(VP*	O	324
$	$	(NP(NP*	O	324
21.50	CD	*)	B-MONEY	324
a	DT	(NP*	O	324
barrel	NN	*)	O	324
or	CC	(QP*	O	324
more	JJR	*))	O	324
on	IN	(PP*	O	324
the	DT	(NP*	B-ORG	324
New	NNP	(NML*	I-ORG	324
York	NNP	*)	I-ORG	324
Mercantile	NNP	*	I-ORG	324
Exchange	NNP	*)))))))	I-ORG	324
.	.	*))	O	324
There	EX	(TOP(S(NP*)	O	325
has	VBZ	(VP*	O	325
been	VBN	(VP*	O	325
little	JJ	(NP(NP*	O	325
news	NN	*)	O	325
to	TO	(SBAR(S(VP*	O	325
account	VB	(VP*	O	325
for	IN	(PP*	O	325
such	JJ	(NP(NP*	O	325
buoyancy	NN	*)	O	325
in	IN	(PP*	O	325
the	DT	(NP*	O	325
oil	NN	*	O	325
markets	NNS	*)))))))))))	O	325
.	.	*))	O	325
Analysts	NNS	(TOP(S(NP*)	O	326
generally	RB	(ADVP*)	O	326
cite	VBP	(VP*	O	326
a	DT	(NP(NP(NP*	O	326
lack	NN	*)	O	326
of	IN	(PP*	O	326
bearish	JJ	(NP*	O	326
developments	NNS	*)))	O	326
as	RB	*	O	326
well	RB	*	O	326
as	IN	*	O	326
rumors	NNS	(NP(NP*)	O	326
of	IN	(PP*	O	326
a	DT	(NP(NP*	O	326
possible	JJ	*	O	326
tightening	NN	*)	O	326
of	IN	(PP*	O	326
supplies	NNS	(NP(NP*)	O	326
of	IN	(PP*	O	326
some	DT	(NP*	O	326
fuels	NNS	*	O	326
and	CC	*	O	326
crudes	NNS	*)))))))))	O	326
.	.	*))	O	326
There	EX	(TOP(S(NP*)	O	327
also	RB	(ADVP*)	O	327
are	VBP	(VP*	O	327
recurring	VBG	(NP*	O	327
reports	NNS	*	O	327
that	IN	(SBAR(SBAR*	O	327
the	DT	(S(NP*	B-GPE	327
Soviet	NNP	*	I-GPE	327
Union	NNP	*)	I-GPE	327
is	VBZ	(VP*	O	327
having	VBG	(VP*	O	327
difficulties	NNS	(NP*)	O	327
with	IN	(PP*	O	327
its	PRP$	(NP*	O	327
oil	NN	*	O	327
exports	NNS	*))))))	O	327
and	CC	*	O	327
that	IN	(SBAR*	O	327
Nigeria	NNP	(S(NP*)	B-GPE	327
has	VBZ	(VP(VP*	O	327
about	RB	(ADVP*)	O	327
reached	VBN	(VP*	O	327
its	PRP$	(NP*	O	327
production	NN	*	O	327
limit	NN	*)))	O	327
and	CC	*	O	327
ca	MD	(VP*	O	327
n't	RB	*	O	327
produce	VB	(VP*	O	327
as	RB	(NP(NP(ADJP*	O	327
much	JJ	*))	O	327
as	IN	(SBAR*	O	327
it	PRP	(S(NP*)	O	327
could	MD	(VP*	O	327
sell	VB	(VP*)))))))))))))	O	327
.	.	*))	O	327
Many	JJ	(TOP(S(NP*	O	328
traders	NNS	*)	O	328
foresee	VBP	(VP*	O	328
a	DT	(NP(NP*	O	328
tightening	NN	*)	O	328
of	IN	(PP(PP*	O	328
near	JJ	(NP(NML*	O	328
-	HYPH	*	O	328
term	NN	*)	O	328
supplies	NNS	*))	O	328
,	,	*	O	328
particularly	RB	(PP(ADVP*)	O	328
of	IN	*	O	328
high	JJ	(NP(NP(NML*	O	328
-	HYPH	*	O	328
quality	NN	*)	O	328
crudes	NNS	*)	O	328
such	JJ	(PP*	O	328
as	IN	*	O	328
those	DT	(NP(NP*)	O	328
produced	VBN	(VP*	O	328
in	IN	(PP(PP*	O	328
the	DT	(NP*	B-LOC	328
North	NNP	*	I-LOC	328
Sea	NNP	*))	I-LOC	328
and	CC	*	O	328
in	IN	(PP*	O	328
Nigeria	NNP	(NP*)))))))))))	B-GPE	328
.	.	*))	O	328
Dodo	NNP	(TOP(S(NP(NP*	B-PERSON	332
Dodo	NNP	*	I-PERSON	332
Dodo	NNP	*)	I-PERSON	332
,	,	*	O	332
who	WP	(SBAR(WHNP*)	O	332
was	VBD	(S(VP*	O	332
named	VBN	(VP*	O	332
president	NN	(S(NP(NP*)	O	332
of	IN	(PP*	O	332
this	DT	(NP*	O	332
thrift	NN	(ADJP*	O	332
holding	VBG	*)	O	332
company	NN	*))))	O	332
in	IN	(PP*	O	332
August	NNP	(NP*))))))	B-DATE	332
,	,	*)	O	332
resigned	VBD	(VP*	O	332
,	,	*	O	332
citing	VBG	(S(VP*	O	332
personal	JJ	(NP*	O	332
reasons	NNS	*))))	O	332
.	.	*))	O	332
Mr.	NNP	(TOP(S(NP*	O	333
Dodo	NNP	*)	B-PERSON	333
said	VBD	(VP*	O	333
he	PRP	(SBAR(S(NP*)	O	333
had	VBD	(VP(VP*	O	333
planned	VBN	(VP*	O	333
to	TO	(S(VP*	O	333
travel	VB	(VP*	O	333
between	IN	(PP*	O	333
the	DT	(NP(NP(NP*	O	333
job	NN	*)	O	333
in	IN	(PP*	O	333
Denver	NNP	(NP*)))	B-GPE	333
and	CC	*	O	333
his	PRP$	(NP*	O	333
San	NNP	(NML*	B-GPE	333
Diego	NNP	*)	I-GPE	333
home	NN	*))))))))	O	333
,	,	*	O	333
but	CC	*	O	333
has	VBZ	(VP*	O	333
found	VBN	(VP*	O	333
the	DT	(S(NP*	O	333
commute	NN	*)	O	333
too	RB	(ADJP*	O	333
difficult	JJ	*	O	333
to	TO	(SBAR(S(VP*	O	333
continue	VB	(VP*))))))))))))	O	333
.	.	*))	O	333
A	DT	(TOP(S(NP*	O	334
new	JJ	*	O	334
president	NN	*)	O	334
was	VBD	(VP*	O	334
n't	RB	*	O	334
named	VBN	(VP*))	O	334
.	.	*))	O	334
Information	NNP	(TOP(S(NP*	B-ORG	338
International	NNP	*	I-ORG	338
Inc.	NNP	*)	I-ORG	338
said	VBD	(VP*	O	338
it	PRP	(SBAR(S(NP*)	O	338
was	VBD	(VP*	O	338
sued	VBN	(VP*	O	338
by	IN	(PP*	O	338
a	DT	(NP(NP(NP*	O	338
buyer	NN	*)	O	338
of	IN	(PP*	O	338
its	PRP$	(NP*	O	338
computerized	VBN	*	O	338
newspaper	NN	(ADJP*	O	338
-	HYPH	*	O	338
publishing	VBG	*)	O	338
system	NN	*)))	O	338
,	,	*	O	338
alleging	VBG	(VP*	O	338
that	IN	(SBAR*	O	338
the	DT	(S(NP*	O	338
company	NN	*)	O	338
failed	VBD	(VP*	O	338
to	TO	(S(VP*	O	338
correct	VB	(VP*	O	338
deficiencies	NNS	(NP(NP*)	O	338
in	IN	(PP*	O	338
the	DT	(NP*	O	338
system	NN	*)))))))))))))))))	O	338
.	.	*))	O	338
A	DT	(TOP(S(NP(NP*	O	339
spokesman	NN	*)	O	339
for	IN	(PP*	O	339
Information	NNP	(NP*	B-ORG	339
International	NNP	*)))	I-ORG	339
said	VBD	(VP*	O	339
the	DT	(SBAR(S(NP(NP*	O	339
lawsuit	NN	*)	O	339
by	IN	(PP*	O	339
two	CD	(NP(NP*	B-CARDINAL	339
units	NNS	*)	O	339
of	IN	(PP*	O	339
Morris	NNP	(NP*	B-ORG	339
Communications	NNP	*	I-ORG	339
Corp.	NNP	*)))))	I-ORG	339
seeks	VBZ	(VP*	O	339
restitution	NN	(NP(NP(NP*)	O	339
of	IN	(PP*	O	339
the	DT	(NP(NP*	O	339
system	NN	*	O	339
's	POS	*)	O	339
about	RB	(NML(QP*	B-MONEY	339
$	$	*	I-MONEY	339
3	CD	*	I-MONEY	339
million	CD	*))	I-MONEY	339
purchase	NN	*	O	339
price	NN	*)))	O	339
and	CC	*	O	339
cancellation	NN	(NP(NP*)	O	339
of	IN	(PP*	O	339
a	DT	(NP(NP*	O	339
software	NN	*	O	339
license	NN	*)	O	339
provided	VBN	(VP*	O	339
by	IN	(PP*	O	339
the	DT	(NP*	O	339
Morris	NNP	*	B-ORG	339
units	NNS	*))	O	339
to	IN	(PP*	O	339
Information	NNP	(NP*	B-ORG	339
International	NNP	*)))))))	I-ORG	339
for	IN	(PP*	O	339
alleged	JJ	(NP*	O	339
failure	NN	*	O	339
to	TO	(S(VP*	O	339
pay	VB	(VP*	O	339
royalties	NNS	(NP*))))))))))	O	339
.	.	*))	O	339
Information	NNP	(TOP(S(NP*	B-ORG	340
International	NNP	*)	I-ORG	340
said	VBD	(VP*	O	340
it	PRP	(SBAR(S(NP*)	O	340
believes	VBZ	(VP*	O	340
that	IN	(SBAR*	O	340
the	DT	(S(NP*	O	340
complaints	NNS	*)	O	340
,	,	*	O	340
filed	VBN	(S(VP*	O	340
in	IN	(PP*	O	340
federal	JJ	(NP(NP*	O	340
court	NN	*)	O	340
in	IN	(PP*	O	340
Georgia	NNP	(NP*))))))	B-GPE	340
,	,	*	O	340
are	VBP	(VP*	O	340
without	IN	(PP*	O	340
merit	NN	(NP*)))))))))	O	340
.	.	*))	O	340
Closely	RB	(TOP(S(NP(ADJP*	O	341
held	VBN	*)	O	341
Morris	NNP	*	B-ORG	341
Communications	NNP	*)	I-ORG	341
is	VBZ	(VP*	O	341
based	VBN	(VP*	O	341
in	IN	(PP*	O	341
Augusta	NNP	(NP(NP*)	B-GPE	341
,	,	*	O	341
Ga	NNP	(NP*)))))	B-GPE	341
.	.	*))	O	341
The	DT	(TOP(S(NP(NP*	O	342
units	NNS	*)	O	342
that	WDT	(SBAR(WHNP*)	O	342
filed	VBD	(S(VP*	O	342
the	DT	(NP*	O	342
suit	NN	*)))))	O	342
are	VBP	(VP*	O	342
Southeastern	NNP	(NP(NP*	B-ORG	342
Newspapers	NNP	*	I-ORG	342
Corp.	NNP	*)	I-ORG	342
and	CC	*	O	342
Florida	NNP	(NP*	B-ORG	342
Publishing	NNP	*	I-ORG	342
Co	NNP	*)))	I-ORG	342
.	.	*))	O	342
Regarding	VBG	(TOP(S(VP*	O	346
the	DT	(NP(NP(NP*	O	346
Oct.	NNP	*	B-DATE	346
3	CD	*	I-DATE	346
letter	NN	*)	O	346
to	IN	(PP*	O	346
the	DT	(NP*	O	346
editor	NN	*))	O	346
from	IN	(PP*	O	346
Rep.	NNP	(NP(NP*	O	346
Dodo	NNP	*	B-PERSON	346
Dodo	NNP	*)	I-PERSON	346
,	,	*	O	346
chairman	NN	(NP(NP*)	O	346
of	IN	(PP*	O	346
the	DT	(NP(NP*	B-ORG	346
House	NNP	*	I-ORG	346
Subcommittee	NNP	*)	I-ORG	346
on	IN	(PP*	I-ORG	346
Employment	NNP	(NP*	I-ORG	346
and	CC	*	I-ORG	346
Housing	NNP	*))))))))	I-ORG	346
,	,	*	O	346
alleging	VBG	(VP*)))	O	346
:	:	*))	O	346
1	LS	(TOP(SBAR(LST*	B-CARDINAL	347
.	.	*)	O	347
That	IN	*	O	347
your	PRP$	(S(NP(NP*	O	347
Sept.	NNP	*	B-DATE	347
28	CD	*	I-DATE	347
editorial	NN	*)	O	347
``	``	*	O	347
Kangaroo	NN	(NP*	B-WORK_OF_ART	347
Committees	NNS	*)	I-WORK_OF_ART	347
''	''	*)	O	347
was	VBD	(VP*	O	347
factually	RB	(ADJP(ADJP*	O	347
inaccurate	JJ	*)	O	347
and	CC	*	O	347
deliberately	RB	(ADJP*	O	347
misleading	JJ	*))))	O	347
.	.	*))	O	347
I	PRP	(TOP(S(NP*)	O	348
thought	VBD	(VP*	O	348
your	PRP$	(SBAR(S(NP*	O	348
editorial	NN	*)	O	348
was	VBD	(VP*	O	348
factually	RB	(ADJP(ADJP*	O	348
accurate	JJ	*)	O	348
and	CC	*	O	348
deliberately	RB	(ADJP*	O	348
elucidative	JJ	*))))))	O	348
.	.	*))	O	348
2	LS	(TOP(SBAR(LST*	B-CARDINAL	349
.	.	*)	O	349
That	IN	*	O	349
Mr.	NNP	(S(NP*	O	349
Dodo	NNP	*)	B-PERSON	349
supported	VBD	(VP*	O	349
the	DT	(NP(NP*	O	349
rights	NNS	*)	O	349
of	IN	(PP*	O	349
the	DT	(NP*	O	349
witnesses	NNS	*))	O	349
to	TO	(S(VP*	O	349
take	VB	(VP*	O	349
the	DT	(NP*	B-LAW	349
Fifth	NNP	*	I-LAW	349
Amendment	NNP	*)))))))	I-LAW	349
.	.	*))	O	349
Yes	UH	(TOP(S(INTJ*)	O	350
,	,	*	O	350
he	PRP	(NP*)	O	350
did	VBD	(VP*)	O	350
.	.	*))	O	350
As	IN	(TOP(S(SBAR*	O	351
I	PRP	(S(NP*)	O	351
watched	VBD	(VP*	O	351
him	PRP	(NP*)	O	351
on	IN	(PP*	O	351
C	NNP	(NP*	B-ORG	351
-	HYPH	*	I-ORG	351
Span	NNP	*)))))	I-ORG	351
,	,	*	O	351
I	PRP	(NP*)	O	351
heard	VBD	(VP*	O	351
him	PRP	(SBAR(S(NP*)	O	351
speak	VB	(VP*	O	351
those	DT	(NP(NP(NP*	O	351
lovely	JJ	*	O	351
words	NNS	*)	O	351
about	IN	(PP*	O	351
the	DT	(NP(NP*	B-LAW	351
Bill	NNP	*)	I-LAW	351
of	IN	(PP*	I-LAW	351
Rights	NNPS	(NP*)))))	I-LAW	351
,	,	*	O	351
which	WDT	(SBAR(WHNP*)	O	351
he	PRP	(S(NP*)	O	351
quotes	VBZ	(VP*	O	351
from	IN	(PP*	O	351
the	DT	(NP(NP*	O	351
transcript	NN	*)	O	351
of	IN	(PP*	O	351
the	DT	(NP*	O	351
hearings	NNS	*))))))))))))	O	351
.	.	*))	O	351
He	PRP	(TOP(S(NP*)	O	352
did	VBD	(VP*	O	352
repeat	VB	(VP*	O	352
those	DT	(NP*	O	352
nice	JJ	*	O	352
platitudes	NNS	*)	O	352
several	JJ	(NP*	O	352
times	NNS	*)	O	352
as	IN	(PP*	O	352
an	DT	(NP(NP*	O	352
indication	NN	*)	O	352
of	IN	(PP*	O	352
his	PRP$	(NP(NP*	O	352
support	NN	*)	O	352
for	IN	(PP*	O	352
the	DT	(NP*	O	352
Constitution	NNP	*))))))))	B-LAW	352
.	.	*))	O	352
He	PRP	(TOP(S(NP*)	O	353
used	VBD	(VP*	O	353
about	RB	(NP(QP*	B-CARDINAL	353
56	CD	*)	I-CARDINAL	353
words	NNS	*)	O	353
defending	VBG	(S(VP*	O	353
the	DT	(NP(NP*	O	353
witnesses	NNS	*	O	353
'	POS	*)	O	353
constitutional	JJ	*	O	353
rights	NNS	*))))	O	353
.	.	*))	O	353
Unfortunately	RB	(TOP(S(ADVP*)	O	354
,	,	*	O	354
by	IN	(PP*	O	354
my	PRP$	(NP*	O	354
rough	JJ	*	O	354
