After	IN	(TOP(S(SBAR*	O	1

In	IN	(TOP(S(PP*	O	358
a	DT	(NP*	O	358
vision	NN	*))	O	358
the	DT	(NP*	O	358
Lord	NNP	*)	O	358
said	VBD	(VP*	O	358
to	IN	(PP*	O	358
him	PRP	(NP*))	O	358
,	,	*	O	358
``	``	*	O	358
Ananias	NNP	(NP*))	O	358
!	.	*	O	358
''	''	*))	O	358

Ananias	NNP	(TOP(S(NP*)	O	359
answered	VBD	(VP*	O	359
,	,	*	O	359
``	``	*	O	359
Here	RB	(S(ADVP*)	O	359
I	PRP	(NP*)	O	359
am	VBP	(VP*)	O	359
,	,	*	O	359
Lord	NNP	(NP*)))	O	359
.	.	*	O	359
''	''	*))	O	359

The	DT	(TOP(S(NP*	O	360
Lord	NNP	*)	O	360
said	VBD	(VP*	O	360
to	IN	(PP*	O	360
him	PRP	(NP*))	O	360
,	,	*	O	360
``	``	*	O	360
Get	VB	(S(VP(VP*	O	360
up	RP	(PRT*))	O	360
and	CC	*	O	360
go	VB	(VP*	O	360
to	IN	(PP*	O	360
the	DT	(NP(NP*	O	360
street	NN	*)	O	360
called	VBN	(VP*	O	360
Straight	NNP	(S(NP*	O	360
Street	NNP	*)))))))))	O	360
.	.	*))	O	360

Find	VB	(TOP(S(VP(VP*	O	361
the	DT	(NP(NP*	O	361
house	NN	*)	O	361
of	IN	(PP*	O	361
Judas	NNP	(NP*))))	O	361
and	CC	*	O	361
ask	VB	(VP*	O	361
for	IN	(PP*	O	361
a	DT	(NP(NP(NP*	O	361
man	NN	*)	O	361
named	VBN	(VP*	O	361
Saul	NNP	(S(NP*))))	O	361
from	IN	(PP*	O	361
the	DT	(NP(NP*	O	361
city	NN	*)	O	361
of	IN	(PP*	O	361
Tarsus	NNP	(NP*))))))))	O	361
.	.	*))	O	361

He	PRP	(TOP(S(NP*)	O	362
is	VBZ	(VP*	O	362
there	RB	(ADVP*)	O	362
now	RB	(ADVP*)	O	362
,	,	*	O	362
praying	VBG	(S(VP*)))	O	362
.	.	*))	O	362

He	PRP	(TOP(S(NP*)	O	363
has	VBZ	(VP*	O	363
seen	VBN	(VP*	O	363
a	DT	(NP(NP*	O	363
vision	NN	*)	O	363
in	IN	(SBAR(WHPP*	O	363
which	WDT	(WHNP*))	O	363
a	DT	(S(NP(NP*	O	363
man	NN	*)	O	363
named	VBN	(VP*	O	363
Ananias	NNP	(S(NP*))))	O	363
came	VBD	(VP(VP*)	O	363
and	CC	*	O	363
laid	VBD	(VP*	O	363
his	PRP$	(NP*	O	363
hands	NNS	*)	O	363
on	IN	(PP*	O	363
him	PRP	(NP*))	O	363
so	IN	(SBAR*	O	363
that	IN	*	O	363
he	PRP	(S(NP*)	O	363
could	MD	(VP*	O	363
see	VB	(VP*	O	363
again	RB	(ADVP*))))))))))))	O	363
.	.	*	O	363
''	''	*))	O	363

But	CC	(TOP(S*	O	364
Ananias	NNP	(NP*)	O	364
answered	VBD	(VP*	O	364
,	,	*	O	364
``	``	*	O	364
Lord	NNP	(S(NP*)	O	364
,	,	*	O	364
many	JJ	(NP*	O	364
people	NNS	*)	O	364
have	VBP	(VP*	O	364
told	VBD	(VP*	O	364
me	PRP	(NP*)	O	364
about	IN	(PP*	O	364
this	DT	(NP*	O	364
man	NN	*))))))	O	364
.	.	*))	O	364

They	PRP	(TOP(S(NP*)	O	365
told	VBD	(VP*	O	365
me	PRP	(NP*)	O	365
about	IN	(PP*	O	365
the	DT	(NP(NP*	O	365
many	JJ	*	O	365
bad	JJ	*	O	365
things	NNS	*)	O	365
he	PRP	(SBAR(S(NP*)	O	365
did	VBD	(VP*	O	365
to	IN	(PP*	O	365
your	PRP$	(NP(NP*	O	365
holy	JJ	*	O	365
people	NNS	*)	O	365
in	IN	(PP*	O	365
Jerusalem	NNP	(NP*))))))))))	O	365
.	.	*))	O	365

Now	RB	(TOP(S(ADVP*)	O	366
he	PRP	(NP*)	O	366
has	VBZ	(VP*	O	366
come	VBN	(VP*	O	366
here	RB	(ADVP*	O	366
to	IN	(PP*	O	366
Damascus	NNP	(NP*)))))	O	366
.	.	*))	O	366

The	DT	(TOP(S(NP*	O	367
leading	VBG	*	O	367
priests	NNS	*)	O	367
have	VBP	(VP*	O	367
given	VBN	(VP*	O	367
him	PRP	(NP*)	O	367
the	DT	(NP(NP*	O	367
power	NN	*)	O	367
to	TO	(S(VP*	O	367
arrest	VB	(VP*	O	367
all	DT	(NP(NP*	O	367
people	NNS	*)	O	367
who	WP	(SBAR(WHNP*)	O	367
trust	VBP	(S(VP*	O	367
in	IN	(PP*	O	367
you	PRP	(NP*))))))))))))	O	367
.	.	*	O	367
''	''	*))	O	367

But	CC	(TOP(S*	O	368
the	DT	(NP*	O	368
Lord	NNP	*	O	368
Jesus	NNP	*)	O	368
said	VBD	(VP*	O	368
to	IN	(PP*	O	368
Ananias	NNP	(NP*))	O	368
,	,	*	O	368
``	``	*	O	368
Go	VB	(S(VP*)))	O	368
!	.	*))	O	368

I	PRP	(TOP(S(NP*)	O	369
have	VBP	(VP*	O	369
chosen	VBN	(VP*	O	369
Saul	NNP	(NP*)	O	369
for	IN	(PP*	O	369
an	DT	(NP*	O	369
important	JJ	*	O	369
work	NN	*))))	O	369
.	.	*))	O	369

He	PRP	(TOP(S(NP*)	O	370
must	MD	(VP*	O	370
tell	VB	(VP*	O	370
about	IN	(PP*	O	370
me	PRP	(NP*))	O	370
to	IN	(PP(PP*	O	370
other	JJ	(NP(NP*	O	370
nations	NNS	*)	O	370
and	CC	*	O	370
their	PRP$	(NP*	O	370
rulers	NNS	*)))	O	370
and	CC	*	O	370
to	IN	(PP*	O	370
the	DT	(NP(NP*	O	370
people	NNS	*)	O	370
of	IN	(PP*	O	370
Israel	NNP	(NP*)))))))	O	370
.	.	*))	O	370

I	PRP	(TOP(S(NP*)	O	371
will	MD	(VP*	O	371
show	VB	(VP*	O	371
him	PRP	(NP*)	O	371
all	DT	(NP(NP*)	O	371
that	WDT	(SBAR(WHNP*)	O	371
he	PRP	(S(NP*)	O	371
must	MD	(VP*	O	371
suffer	VB	(VP*	O	371
for	IN	(PP*	O	371
me	PRP	(NP*)))))))))	O	371
.	.	*	O	371
''	''	*))	O	371

So	RB	(TOP(S(ADVP*)	O	372
Ananias	NNP	(NP*)	O	372
left	VBD	(VP(VP*)	O	372
and	CC	*	O	372
went	VBD	(VP*	O	372
to	IN	(PP*	O	372
the	DT	(NP(NP*	O	372
house	NN	*)	O	372
of	IN	(PP*	O	372
Judas	NNP	(NP*))))))	O	372
.	.	*))	O	372

He	PRP	(TOP(S(NP*)	O	373
laid	VBD	(VP(VP*	O	373
his	PRP$	(NP*	O	373
hands	NNS	*)	O	373
on	IN	(PP*	O	373
Saul	NNP	(NP*)))	O	373
and	CC	*	O	373
said	VBD	(VP*	O	373
,	,	*	O	373
``	``	*	O	373
Saul	NNP	(S(NP(NP*)	O	373
,	,	*	O	373
my	PRP$	(NP*	O	373
brother	NN	*))	O	373
,	,	*	O	373
the	DT	(NP*	O	373
Lord	NNP	*	O	373
Jesus	NNP	*)	O	373
sent	VBD	(VP*	O	373
me	PRP	(NP*)))))	O	373
.	.	*))	O	373

He	PRP	(TOP(S(NP*)	O	374
is	VBZ	(VP*	O	374
the	DT	(NP(NP*	O	374
one	NN	*)	O	374
you	PRP	(SBAR(S(NP*)	O	374
saw	VBD	(VP*	O	374
on	IN	(PP*	O	374
the	DT	(NP*	O	374
road	NN	*))	O	374
when	WRB	(SBAR(WHADVP*)	O	374
you	PRP	(S(NP*)	O	374
came	VBD	(VP*	O	374
here	RB	(ADVP*)))))))))	O	374
.	.	*))	O	374

He	PRP	(TOP(S(NP*)	O	375
sent	VBD	(VP*	O	375
me	PRP	(NP*)	O	375
so	IN	(SBAR*	O	375
that	IN	*	O	375
you	PRP	(S(NP*)	O	375
can	MD	(VP*	O	375
see	VB	(VP(VP*	O	375
again	RB	(ADVP*))	O	375
and	CC	*	O	375
also	RB	(ADVP*)	O	375
be	VB	(VP*	O	375
filled	VBN	(VP*	O	375
with	IN	(PP*	O	375
the	DT	(NP*	O	375
Holy	NNP	*	O	375
Spirit	NNP	*)))))))))	O	375
.	.	*	O	375
''	''	*))	O	375

Immediately	RB	(TOP(S(ADVP*)	O	376
,	,	*	O	376
something	NN	(NP(NP*)	O	376
that	WDT	(SBAR(WHNP*)	O	376
looked	VBD	(S(VP*	O	376
like	IN	(PP*	O	376
fish	NN	(NP*	O	376
scales	NNS	*))))))	O	376
fell	VBD	(VP*	O	376
off	IN	(PP*	O	376
Saul	NNP	(NP(NP*	O	376
's	POS	*)	O	376
eyes	NNS	*)))	O	376
.	.	*))	O	376

He	PRP	(TOP(S(NP*)	O	377
was	VBD	(VP*	O	377
able	JJ	(ADJP(ADJP*)	O	377
to	TO	(S(VP*	O	377
see	VB	(VP*)))))	O	377
!	.	*))	O	377

Then	RB	(TOP(S(ADVP*)	O	378
he	PRP	(NP*)	O	378
got	VBD	(VP(VP*	O	378
up	RP	(PRT*))	O	378
and	CC	*	O	378
was	VBD	(VP*	O	378
baptized	VBN	(VP*)))	O	378
.	.	*))	O	378

After	IN	(TOP(S(SBAR*	O	379
he	PRP	(S(NP*)	O	379
ate	VBD	(VP*)))	O	379
,	,	*	O	379
he	PRP	(NP*)	O	379
began	VBD	(VP*	O	379
to	TO	(S(VP*	O	379
feel	VB	(VP*	O	379
strong	JJ	(ADJP*)	O	379
again	RB	(ADVP*)))))	O	379
.	.	*))	O	379

Saul	NNP	(TOP(S(NP*)	O	380
stayed	VBD	(VP*	O	380
with	IN	(PP*	O	380
the	DT	(NP(NP(NP*	O	380
followers	NNS	*)	O	380
of	IN	(PP*	O	380
Jesus	NNP	(NP*)))	O	380
in	IN	(PP*	O	380
Damascus	NNP	(NP*))))	O	380
for	IN	(PP*	O	380
a	DT	(NP*	O	380
few	JJ	*	O	380
days	NNS	*)))	O	380
.	.	*))	O	380

Soon	RB	(TOP(S(ADVP*)	O	381
he	PRP	(NP*)	O	381
began	VBD	(VP*	O	381
to	TO	(S(VP*	O	381
go	VB	(VP(VP*	O	381
to	IN	(PP*	O	381
the	DT	(NP*	O	381
synagogues	NNS	*)))	O	381
and	CC	*	O	381
tell	VB	(VP*	O	381
people	NNS	(NP*)	O	381
about	IN	(PP*	O	381
Jesus	NNP	(NP*)))))))	O	381
.	.	*))	O	381

He	PRP	(TOP(S(NP*)	O	382
told	VBD	(VP*	O	382
the	DT	(NP*	O	382
people	NNS	*)	O	382
,	,	*	O	382
``	``	*	O	382
Jesus	NNP	(S(NP*)	O	382
is	VBZ	(VP*	O	382
the	DT	(NP(NP*	O	382
Son	NNP	*)	O	382
of	IN	(PP*	O	382
God	NNP	(NP*))))))	O	382
!	.	*	O	382
''	''	*))	O	382

All	PDT	(TOP(S(NP(NP*	O	383
the	DT	*	O	383
people	NNS	*)	O	383
who	WP	(SBAR(WHNP*)	O	383
heard	VBD	(S(VP*	O	383
Saul	NNP	(NP*)))))	O	383
were	VBD	(VP*	O	383
amazed	JJ	(ADJP*))	O	383
.	.	*))	O	383

They	PRP	(TOP(S(NP*)	O	384
said	VBD	(VP*	O	384
,	,	*	O	384
``	``	*	O	384
This	DT	(S(NP*)	O	384
is	VBZ	(VP*	O	384
the	DT	(NP(NP*	O	384
same	JJ	*	O	384
man	NN	*)	O	384
who	WP	(SBAR(WHNP*)	O	384
was	VBD	(S(VP*	O	384
in	IN	(PP*	O	384
Jerusalem	NNP	(NP*))	O	384
trying	VBG	(S(VP*	O	384
to	TO	(S(VP*	O	384
destroy	VB	(VP*	O	384
the	DT	(NP(NP*	O	384
people	NNS	*)	O	384
who	WP	(SBAR(WHNP*)	O	384
trust	VBP	(S(VP*	O	384
in	IN	(PP*	O	384
Jesus	NNP	(NP*))))))))))))))))))	O	384
!	.	*))	O	384

And	CC	(TOP(S*	O	385
that	DT	(NP(NP*))	O	385
's	VBZ	(VP*	O	385
why	WRB	(SBAR(WHADVP*)	O	385
he	PRP	(S(NP*)	O	385
has	VBZ	(VP*	O	385
come	VBN	(VP*	O	385
here	RB	(ADVP*)))))	O	385
--	:	*	O	385
to	TO	(S(VP*	O	385
arrest	VB	(VP(VP*	O	385
the	DT	(NP(NP*	O	385
followers	NNS	*)	O	385
of	IN	(PP*	O	385
Jesus	NNP	(NP*))))	O	385
and	CC	*	O	385
take	VB	(VP*	O	385
them	PRP	(NP*)	O	385
back	RB	(ADVP*	O	385
to	IN	(PP*	O	385
the	DT	(NP*	O	385
leading	VBG	*	O	385
priests	NNS	*))))))))	O	385
.	.	*	O	385
''	''	*))	O	385

But	CC	(TOP(S*	O	386
Saul	NNP	(NP*)	O	386
became	VBD	(VP*	O	386
more	RBR	(ADJP(ADVP*	O	386
and	CC	*	O	386
more	RBR	*)	O	386
powerful	JJ	*)	O	386
in	IN	(PP*	O	386
proving	VBG	(S(VP*	O	386
that	IN	(SBAR*	O	386
Jesus	NNP	(S(NP*)	O	386
is	VBZ	(VP*	O	386
the	DT	(NP*	O	386
Christ	NNP	*))))))))	O	386
.	.	*))	O	386

His	PRP$	(TOP(S(NP*	O	387
proofs	NNS	*)	O	387
were	VBD	(VP*	O	387
so	RB	(ADJP(ADJP*	O	387
strong	JJ	*)	O	387
that	IN	(SBAR*	O	387
the	DT	(S(NP(NP*	O	387
Jews	NNPS	*)	O	387
who	WP	(SBAR(WHNP*)	O	387
lived	VBD	(S(VP*	O	387
in	IN	(PP*	O	387
Damascus	NNP	(NP*))))))	O	387
could	MD	(VP*	O	387
not	RB	*	O	387
argue	VB	(VP*	O	387
with	IN	(PP*	O	387
him	PRP	(NP*))))))))	O	387
.	.	*))	O	387

After	IN	(TOP(S(PP*	O	390
many	JJ	(NP*	O	390
days	NNS	*))	O	390
,	,	*	O	390
some	DT	(NP*	O	390
Jews	NNPS	*)	O	390
made	VBD	(VP*	O	390
plans	NNS	(NP(NP*)	O	390
to	TO	(S(VP*	O	390
kill	VB	(VP*	O	390
Saul	NNP	(NP*))))))	O	390
.	.	*))	O	390

They	PRP	(TOP(S(NP*)	O	391
were	VBD	(VP*	O	391
watching	VBG	(VP*	O	391
the	DT	(NP*	O	391
city	NN	*	O	391
gates	NNS	*)	O	391
day	NN	(NP*	O	391
and	CC	*	O	391
night	NN	*)))	O	391
.	.	*))	O	391

They	PRP	(TOP(S(S(NP*)	O	392
wanted	VBD	(VP*	O	392
to	TO	(S(VP*	O	392
kill	VB	(VP*	O	392
Saul	NNP	(NP*))))))	O	392
,	,	*	O	392
but	CC	*	O	392
he	PRP	(S(NP*)	O	392
learned	VBD	(VP*	O	392
about	IN	(PP*	O	392
their	PRP$	(NP*	O	392
plan	NN	*))))	O	392
.	.	*))	O	392

One	CD	(TOP(S(NP*	O	393
night	NN	*)	O	393
some	DT	(NP(NP*	O	393
followers	NNS	*)	O	393
that	WDT	(SBAR(WHNP*)	O	393
Saul	NNP	(S(NP*)	O	393
had	VBD	(VP*	O	393
taught	VBN	(VP*)))))	O	393
helped	VBD	(VP*	O	393
him	PRP	(S(NP*)	O	393
leave	VB	(VP*	O	393
the	DT	(NP*	O	393
city	NN	*))))	O	393
.	.	*))	O	393

They	PRP	(TOP(S(NP*)	O	394
put	VBD	(VP(VP*	O	394
him	PRP	(NP*)	O	394
in	IN	(PP*	O	394
a	DT	(NP*	O	394
basket	NN	*)))	O	394
and	CC	*	O	394
lowered	VBD	(VP*	O	394
it	PRP	(NP*)	O	394
down	RP	(PRT*)	O	394
through	IN	(PP*	O	394
a	DT	(NP(NP*	O	394
hole	NN	*)	O	394
in	IN	(PP*	O	394
the	DT	(NP*	O	394
city	NN	*	O	394
wall	NN	*))))))	O	394
.	.	*))	O	394

Then	RB	(TOP(S(ADVP*)	O	395
Saul	NNP	(NP*)	O	395
went	VBD	(VP*	O	395
to	IN	(PP*	O	395
Jerusalem	NNP	(NP*)))	O	395
.	.	*))	O	395

He	PRP	(TOP(S(S(NP*)	O	396
tried	VBD	(VP*	O	396
to	TO	(S(VP*	O	396
join	VB	(VP*	O	396
the	DT	(NP(NP*	O	396
group	NN	*)	O	396
of	IN	(PP*	O	396
followers	NNS	(NP*))))))))	O	396
,	,	*	O	396
but	CC	*	O	396
they	PRP	(S(NP*)	O	396
were	VBD	(VP*	O	396
all	RB	*	O	396
afraid	JJ	(ADJP(ADJP*)	O	396
of	IN	(PP*	O	396
him	PRP	(NP*)))))	O	396
.	.	*))	O	396

They	PRP	(TOP(S(NP*)	O	397
did	VBD	(VP*	O	397
not	RB	*	O	397
believe	VB	(VP*	O	397
that	IN	(SBAR*	O	397
he	PRP	(S(NP*)	O	397
was	VBD	(VP*	O	397
really	RB	(ADVP*)	O	397
a	DT	(NP(NP*	O	397
follower	NN	*)	O	397
of	IN	(PP*	O	397
Jesus	NNP	(NP*))))))))	O	397
.	.	*))	O	397

But	CC	(TOP(S*	O	398
Barnabas	NNP	(NP*)	O	398
accepted	VBD	(VP(VP*	O	398
Saul	NNP	(NP*))	O	398
and	CC	*	O	398
took	VBD	(VP*	O	398
him	PRP	(NP*)	O	398
to	IN	(PP*	O	398
the	DT	(NP*	O	398
apostles	NNS	*))))	O	398
.	.	*))	O	398

He	PRP	(TOP(S(NP*)	O	399
told	VBD	(VP*	O	399
them	PRP	(NP*)	O	399
how	WRB	(SBAR(SBAR(WHADVP*)	O	399
Saul	NNP	(S(NP*)	O	399
had	VBD	(VP*	O	399
seen	VBN	(VP*	O	399
the	DT	(NP*	O	399
Lord	NNP	*)	O	399
on	IN	(PP*	O	399
the	DT	(NP*	O	399
road	NN	*))))))	O	399
and	CC	*	O	399
how	WRB	(SBAR(WHADVP*)	O	399
the	DT	(S(NP*	O	399
Lord	NNP	*)	O	399
had	VBD	(VP*	O	399
spoken	VBN	(VP*	O	399
to	IN	(PP*	O	399
Saul	NNP	(NP*))))))))	O	399
.	.	*))	O	399

Then	RB	(TOP(S(ADVP*)	O	400
he	PRP	(NP*)	O	400
told	VBD	(VP*	O	400
them	PRP	(NP*)	O	400
how	WRB	(SBAR(WHADVP*	O	400
boldly	RB	*)	O	400
Saul	NNP	(S(NP*)	O	400
had	VBD	(VP*	O	400
spoken	VBN	(VP*	O	400
for	IN	(PP*	O	400
the	DT	(NP*	O	400
Lord	NNP	*))	O	400
in	IN	(PP*	O	400
Damascus	NNP	(NP*)))))))	O	400
.	.	*))	O	400

And	CC	(TOP(S*	O	401
so	RB	(ADVP*)	O	401
Saul	NNP	(NP*)	O	401
stayed	VBD	(VP(VP*	O	401
with	IN	(PP*	O	401
the	DT	(NP*	O	401
followers	NNS	*)))	O	401
and	CC	*	O	401
went	VBD	(VP*	O	401
all	RB	(PP(ADVP*)	O	401
around	IN	*	O	401
Jerusalem	NNP	(NP*))	O	401
speaking	VBG	(S(VP*	O	401
boldly	RB	(ADVP*)	O	401
for	IN	(PP*	O	401
the	DT	(NP*	O	401
Lord	NNP	*))))))	O	401
.	.	*))	O	401

He	PRP	(TOP(S(NP*)	O	402
often	RB	(ADVP*)	O	402
had	VBD	(VP*	O	402
arguments	NNS	(NP*)	O	402
with	IN	(PP*	O	402
the	DT	(NP(NP*	O	402
Greek	NNP	(ADJP*	O	402
-	HYPH	*	O	402
speaking	VBG	*)	O	402
Jews	NNPS	*)	O	402
,	,	*	O	402
who	WP	(SBAR(WHNP*)	O	402
began	VBD	(S(VP*	O	402
making	VBG	(S(VP*	O	402
plans	NNS	(NP(NP*)	O	402
to	TO	(S(VP*	O	402
kill	VB	(VP*	O	402
him	PRP	(NP*)))))))))))))	O	402
.	.	*))	O	402

When	WRB	(TOP(S(S(SBAR(WHADVP*)	O	403
the	DT	(S(NP*	O	403
believers	NNS	*)	O	403
learned	VBD	(VP*	O	403
about	IN	(PP*	O	403
this	DT	(NP*)))))	O	403
,	,	*	O	403
they	PRP	(NP*)	O	403
took	VBD	(VP*	O	403
Saul	NNP	(NP*)	O	403
to	IN	(PP*	O	403
Caesarea	NNP	(NP*))))	O	403
,	,	*	O	403
and	CC	*	O	403
from	IN	(S(PP*	O	403
there	RB	(ADVP*))	O	403
they	PRP	(NP*)	O	403
sent	VBD	(VP*	O	403
him	PRP	(NP*)	O	403
to	IN	(PP*	O	403
the	DT	(NP(NP*	O	403
city	NN	*)	O	403
of	IN	(PP*	O	403
Tarsus	NNP	(NP*))))))	O	403
.	.	*))	O	403

The	DT	(TOP(S(NP(NP*	O	404
church	NN	*)	O	404
in	IN	(PP*	O	404
Judea	NNP	(NP*	O	404
,	,	*	O	404
Galilee	NNP	*	O	404
,	,	*	O	404
and	CC	*	O	404
Samaria	NNP	*)))	O	404
had	VBD	(VP*	O	404
a	DT	(NP(NP*	O	404
time	NN	*)	O	404
of	IN	(PP*	O	404
peace	NN	(NP*))))	O	404
.	.	*))	O	404

With	IN	(TOP(S(PP*	O	405
the	DT	(NP(NP*	O	405
help	NN	*)	O	405
of	IN	(PP*	O	405
the	DT	(NP*	O	405
Holy	NNP	*	O	405
Spirit	NNP	*))))	O	405
,	,	*	O	405
the	DT	(NP(NP*	O	405
groups	NNS	*)	O	405
of	IN	(PP*	O	405
believers	NNS	(NP*)))	O	405
became	VBD	(VP(VP*	O	405
stronger	JJR	(ADJP*))	O	405
and	CC	*	O	405
showed	VBD	(VP*	O	405
their	PRP$	(NP(NP*	O	405
respect	NN	*)	O	405
for	IN	(PP*	O	405
the	DT	(NP*	O	405
Lord	NNP	*)))	O	405
by	IN	(PP*	O	405
the	DT	(NP(NP*	O	405
way	NN	*)	O	405
they	PRP	(SBAR(S(NP*)	O	405
lived	VBD	(VP*)))))))	O	405
.	.	*))	O	405

So	RB	(TOP(S(ADVP*)	O	406
the	DT	(NP(NP*	O	406
church	NN	*)	O	406
everywhere	RB	(ADVP*))	O	406
grew	VBD	(VP*	O	406
in	IN	(PP*	O	406
numbers	NNS	(NP*)))	O	406
.	.	*))	O	406

Peter	NNP	(TOP(S(S(NP*)	O	407
was	VBD	(VP*	O	407
traveling	VBG	(VP*	O	407
through	IN	(PP*	O	407
all	PDT	(NP(NP*	O	407
the	DT	*	O	407
areas	NNS	*)	O	407
around	IN	(PP*	O	407
Jerusalem	NNP	(NP*)))))))	O	407
,	,	*	O	407
and	CC	*	O	407
he	PRP	(S(NP*)	O	407
stopped	VBD	(VP*	O	407
to	TO	(S(VP*	O	407
visit	VB	(VP*	O	407
the	DT	(NP(NP*	O	407
believers	NNS	*)	O	407
who	WP	(SBAR(WHNP*)	O	407
lived	VBD	(S(VP*	O	407
in	IN	(PP*	O	407
Lydda	NNP	(NP*)))))))))))	O	407
.	.	*))	O	407

There	RB	(TOP(S(ADVP*)	O	408
he	PRP	(NP*)	O	408
met	VBD	(VP*	O	408
a	DT	(NP(NP(NP*	O	408
man	NN	*)	O	408
named	VBN	(VP*	O	408
Aeneas	NNP	(S(NP*))))	O	408
,	,	*	O	408
who	WP	(SBAR(WHNP*)	O	408
was	VBD	(S(VP(VP*	O	408
paralyzed	JJ	(ADJP*))	O	408
and	CC	*	O	408
had	VBD	(VP*	O	408
not	RB	*	O	408
been	VBN	(VP*	O	408
able	JJ	(ADJP(ADJP*)	O	408
to	TO	(S(VP*	O	408
get	VB	(VP*	O	408
out	IN	(PP*	O	408
of	IN	(PP*	O	408
bed	NN	(NP*)))	O	408
for	IN	(PP*	O	408
the	DT	(NP*	O	408
past	JJ	*	O	408
eight	CD	*	O	408
years	NNS	*)))))))))))))	O	408
.	.	*))	O	408

Peter	NNP	(TOP(S(NP*)	O	409
said	VBD	(VP*	O	409
to	IN	(PP*	O	409
him	PRP	(NP*))	O	409
,	,	*	O	409
``	``	*	O	409
Aeneas	NNP	(S(NP*)	O	409
,	,	*	O	409
Jesus	NNP	(NP*	O	409
Christ	NNP	*)	O	409
heals	VBZ	(VP*	O	409
you	PRP	(NP*))))	O	409
.	.	*))	O	409

Get	VB	(TOP(S(VP(VP*	O	410
up	RP	(PRT*))	O	410
and	CC	*	O	410
make	VB	(VP*	O	410
your	PRP$	(NP*	O	410
bed	NN	*)))	O	410
!	.	*	O	410
''	''	*))	O	410

He	PRP	(TOP(S(NP*)	O	411
stood	VBD	(VP*	O	411
up	RP	(PRT*)	O	411
immediately	RB	(ADVP*))	O	411
.	.	*))	O	411

All	PDT	(TOP(S(S(NP(NP*	O	412
the	DT	*	O	412
people	NNS	*)	O	412
living	VBG	(VP*	O	412
in	IN	(PP(PP*	O	412
Lydda	NNP	(NP*))	O	412
and	CC	*	O	412
on	IN	(PP*	O	412
the	DT	(NP(NP*	O	412
plain	NN	*)	O	412
of	IN	(PP*	O	412
Sharon	NNP	(NP*)))))))	O	412
saw	VBD	(VP*	O	412
him	PRP	(NP*)))	O	412
,	,	*	O	412
and	CC	*	O	412
they	PRP	(S(NP*)	O	412
decided	VBD	(VP*	O	412
to	TO	(S(VP*	O	412
follow	VB	(VP*	O	412
the	DT	(NP*	O	412
Lord	NNP	*))))))	O	412
.	.	*))	O	412

In	IN	(TOP(S(PP*	O	413
the	DT	(NP(NP*	O	413
city	NN	*)	O	413
of	IN	(PP*	O	413
Joppa	NNP	(NP*))))	O	413
there	EX	(NP*)	O	413
was	VBD	(VP*	O	413
a	DT	(NP(NP(NP*	O	413
follower	NN	*)	O	413
of	IN	(PP*	O	413
Jesus	NNP	(NP*)))	O	413
named	VBN	(VP*	O	413
Tabitha	NNP	(S(NP*)))))	O	413
.	.	*))	O	413

Her	PRP$	(TOP(S(NP(NP*	O	414
Greek	JJ	*	O	414
name	NN	*)	O	414
,	,	*	O	414
Dorcas	NNP	(NP*))	O	414
,	,	*	O	414
means	VBZ	(VP*	O	414
``	``	*	O	414
a	DT	(NP*	O	414
deer	NN	*))	O	414
.	.	*	O	414
''	''	*))	O	414

She	PRP	(TOP(S(NP*)	O	415
was	VBD	(VP*	O	415
always	RB	(ADVP*)	O	415
doing	VBG	(VP(VP*	O	415
good	JJ	(NP*	O	415
things	NNS	*)	O	415
for	IN	(PP*	O	415
people	NNS	(NP*)))	O	415
and	CC	*	O	415
giving	VBG	(VP*	O	415
money	NN	(NP*)	O	415
to	IN	(PP*	O	415
those	DT	(NP(NP*)	O	415
in	IN	(PP*	O	415
need	NN	(NP*)))))))	O	415
.	.	*))	O	415

While	IN	(TOP(S(SBAR*	O	416
Peter	NNP	(S(NP*)	O	416
was	VBD	(VP*	O	416
in	IN	(PP*	O	416
Lydda	NNP	(NP*)))))	O	416
,	,	*	O	416
Tabitha	NNP	(NP*)	O	416
became	VBD	(VP(VP*	O	416
sick	JJ	(ADJP*))	O	416
and	CC	*	O	416
died	VBD	(VP*))	O	416
.	.	*))	O	416

They	PRP	(TOP(S(NP*)	O	417
washed	VBD	(VP(VP*	O	417
her	PRP$	(NP*	O	417
body	NN	*))	O	417
and	CC	*	O	417
put	VBD	(VP*	O	417
it	PRP	(NP*)	O	417
in	IN	(PP*	O	417
an	DT	(NP*	O	417
upstairs	JJ	*	O	417
room	NN	*))))	O	417
.	.	*))	O	417

The	DT	(TOP(S(NP(NP*	O	418
followers	NNS	*)	O	418
in	IN	(PP*	O	418
Joppa	NNP	(NP*)))	O	418
heard	VBD	(VP*	O	418
that	IN	(SBAR*	O	418
Peter	NNP	(S(NP*)	O	418
was	VBD	(VP*	O	418
in	IN	(PP*	O	418
Lydda	NNP	(NP(NP*)	O	418
,	,	*	O	418
which	WDT	(SBAR(WHNP*)	O	418
was	VBD	(S(VP*	O	418
not	RB	*	O	418
far	RB	(ADVP*	O	418
away	RB	*))))))))))	O	418
.	.	*))	O	418

So	RB	(TOP(S(ADVP*)	O	419
they	PRP	(NP*)	O	419
sent	VBD	(VP*	O	419
two	CD	(NP(NP*	O	419
